"","id","amount_tsh","gps_height","longitude","latitude","num_private","basin","region","region_code","district_code","population","public_meeting","scheme_management","permit","construction_year","extraction_type_class","management_group","payment","quality_group","quantity","source","waterpoint_type_group"
"5363",40762,30,1365,36.67869908,-3.38486112,0,"Pangani","Arusha",2,3,210,"True","Other","Unknown","2000s","submersible","user-group","pay per bucket","good","enough","shallow well","communal standpipe"
"5364",38982,0,1502,37.991068,-4.37817413,0,"Pangani","Kilimanjaro",3,3,65,"True","Other","True","2000s","handpump","user-group","never pay","good","enough","machine dbh","hand pump"
"5365",7718,2000,1687,34.78233402,-8.96110376,0,"Rufiji","Iringa",11,4,40,"True","Other","False","2000s","gravity","user-group","pay annually","good","enough","spring","communal standpipe"
"5366",72846,0,837,36.13033483,-10.46833086,0,"Rufiji","Ruvuma",10,5,250,"False","Water Board","True","1980s","gravity","user-group","never pay","good","enough","machine dbh","communal standpipe"
"5367",50181,500,1866,34.75046813,-9.18711407,0,"Rufiji","Iringa",11,4,800,"True","Water Board","True","2000s","gravity","user-group","pay monthly","good","enough","spring","communal standpipe"
"5368",7514,0,0,33.70975182,-9.21311505,0,"Lake Nyasa","Mbeya",12,4,0,"True","Other","Unknown","Unknown","gravity","user-group","unknown","good","enough","machine dbh","communal standpipe"
"5369",50117,0,0,31.66837482,-2.83312104,0,"Lake Victoria","Kagera",18,4,0,"True","Other","True","Unknown","handpump","user-group","pay monthly","milky","dry","machine dbh","hand pump"
"5370",20636,0,0,33.39452503,-2.8035267,0,"Lake Victoria","Mwanza",19,4,0,"True","Other","True","Unknown","handpump","user-group","never pay","good","enough","machine dbh","hand pump"
"5371",44462,0,0,0,-2e-08,0,"Lake Victoria","Mwanza",19,2,0,"True","Other","True","Unknown","motorpump","user-group","never pay","good","enough","shallow well","communal standpipe"
"5372",68800,0,1283,30.50289206,-3.59182866,0,"Lake Tanganyika","Kigoma",16,1,350,"True","Other","False","2000s","handpump","user-group","unknown","unknown","seasonal","machine dbh","hand pump"
"5373",57173,50,209,39.07040055,-6.90530479,0,"Wami / Ruvu","Pwani",6,3,250,"True","Water authority","False","2000s","gravity","user-group","pay per bucket","salty","insufficient","rainwater harvesting","communal standpipe"
"5374",62350,0,-25,38.97185913,-5.43011853,0,"Pangani","Tanga",4,5,100,"True","Other","False","1970s","submersible","user-group","never pay","salty","insufficient","shallow well","other"
"5375",70546,0,1134,37.67348317,-3.11602657,0,"Pangani","Kilimanjaro",3,1,1,"True","Company","True","1980s","gravity","commercial","never pay","good","insufficient","spring","communal standpipe"
"5376",6529,250,1454,29.93656541,-4.45636813,0,"Lake Tanganyika","Kigoma",16,2,350,"True","VWC","True","1990s","gravity","user-group","pay monthly","good","insufficient","machine dbh","communal standpipe"
"5377",21442,0,1111,31.12784686,-6.42119336,0,"Lake Rukwa","Rukwa",15,1,80,"True","Other","True","1990s","other","user-group","never pay","salty","insufficient","spring","other"
"5378",1257,0,0,31.90043002,-3.47627102,0,"Lake Tanganyika","Shinyanga",17,5,0,"Unknown","Other","True","Unknown","handpump","parastatal","unknown","good","enough","machine dbh","hand pump"
"5379",40064,0,1414,34.58310685,-9.93756217,0,"Lake Nyasa","Iringa",11,5,0,"False","Other","False","1970s","gravity","user-group","never pay","good","enough","spring","communal standpipe"
"5380",7899,0,306,38.92837049,-10.88886985,0,"Ruvuma / Southern Coast","Mtwara",90,33,1,"True","Other","True","1980s","other","user-group","unknown","salty","dry","machine dbh","other"
"5381",62371,0,-23,39.72457626,-7.93068508,0,"Rufiji","Pwani",60,60,400,"True","Other","False","Unknown","handpump","user-group","never pay","good","enough","shallow well","hand pump"
"5382",45488,1000,1568,35.63540644,-7.84483349,0,"Rufiji","Iringa",11,1,1,"True","Other","True","1980s","gravity","user-group","pay monthly","good","enough","spring","communal standpipe"
"5383",46077,0,0,32.39041002,-3.27133812,0,"Lake Tanganyika","Shinyanga",17,3,0,"True","Other","False","Unknown","handpump","user-group","unknown","milky","enough","machine dbh","hand pump"
"5384",49472,0,172,38.78452879,-5.14518901,0,"Pangani","Tanga",4,3,280,"True","Other","False","2000s","other","user-group","never pay","salty","insufficient","machine dbh","other"
"5385",41199,0,2292,34.26566905,-9.31770901,0,"Lake Nyasa","Iringa",11,3,0,"True","Other","False","2010s","gravity","user-group","never pay","good","enough","spring","communal standpipe"
"5386",8261,50,836,35.063681,-5.84578581,0,"Internal","Singida",13,3,760,"True","Other","True","2000s","submersible","user-group","pay per bucket","good","enough","shallow well","communal standpipe"
"5387",72051,0,0,36.31157301,-6.70326015,0,"Wami / Ruvu","Dodoma",1,1,0,"True","Other","True","Unknown","other","user-group","never pay","milky","enough","spring","improved spring"
"5388",11563,700,1329,30.5904632,-3.68402384,0,"Lake Tanganyika","Kigoma",16,1,500,"True","Other","False","2000s","gravity","user-group","pay annually","good","insufficient","machine dbh","communal standpipe"
"5389",53759,0,0,34.23858366,-3.21503073,0,"Internal","Shinyanga",17,6,0,"True","WUA","True","Unknown","handpump","user-group","never pay","good","enough","machine dbh","hand pump"
"5390",73457,0,341,37.6750904,-6.17482216,0,"Wami / Ruvu","Morogoro",5,6,1,"True","Other","True","Unknown","other","user-group","never pay","good","insufficient","machine dbh","other"
"5391",51295,1000,371,36.5127376,-8.54765336,0,"Rufiji","Morogoro",5,4,255,"True","Other","True","1990s","handpump","user-group","pay monthly","good","enough","machine dbh","hand pump"
"5392",43493,1000,1289,30.55423392,-3.62903886,0,"Lake Tanganyika","Kigoma",16,1,350,"True","Other","False","2010s","gravity","user-group","pay annually","good","enough","spring","communal standpipe"
"5393",66826,200,1250,30.31945814,-4.31430319,0,"Lake Tanganyika","Kigoma",16,2,450,"True","VWC","True","2000s","gravity","user-group","pay monthly","good","enough","spring","communal standpipe"
"5394",44407,0,0,33.8873536,-4.28641625,0,"Internal","Tabora",14,2,0,"False","Parastatal","False","Unknown","handpump","commercial","never pay","salty","enough","machine dbh","hand pump"
"5395",28047,0,0,33.63023997,-3.03144071,0,"Lake Victoria","Shinyanga",17,2,0,"True","WUA","False","Unknown","handpump","user-group","never pay","good","enough","machine dbh","hand pump"
"5396",50342,0,1178,33.54318365,-2.06439235,0,"Lake Victoria","Mara",20,4,3000,"True","Other","True","2010s","handpump","parastatal","unknown","salty","unknown","spring","hand pump"
"5397",55775,0,0,30.62911265,-2.64742535,0,"Lake Victoria","Kagera",18,30,0,"True","Other","False","Unknown","handpump","user-group","never pay","good","enough","machine dbh","hand pump"
"5398",6789,0,0,36.50247721,-6.22813466,0,"Wami / Ruvu","Dodoma",1,3,0,"True","Other","False","Unknown","gravity","user-group","never pay","good","enough","spring","communal standpipe"
"5399",6473,0,1448,30.68013819,-3.57336497,0,"Lake Tanganyika","Kigoma",16,1,500,"True","Other","False","2000s","gravity","user-group","unknown","good","insufficient","spring","communal standpipe"
"5400",55749,0,196,38.7034189,-5.11509991,0,"Pangani","Tanga",4,3,80,"True","Other","False","2010s","gravity","user-group","never pay","good","insufficient","spring","communal standpipe"
"5401",54895,0,0,32.8865702,-4.22195662,0,"Lake Tanganyika","Tabora",14,1,0,"True","Other","True","Unknown","submersible","user-group","pay per bucket","milky","enough","shallow well","communal standpipe"
"5402",25079,2000,1710,31.28014034,-7.69872822,0,"Lake Rukwa","Rukwa",15,3,250,"True","Other","False","1980s","handpump","user-group","pay annually","salty","enough","shallow well","hand pump"
"5403",3737,0,0,0,-2e-08,0,"Lake Victoria","Mwanza",19,6,0,"True","Other","True","Unknown","handpump","user-group","unknown","unknown","dry","shallow well","hand pump"
"5404",19823,100,263,37.81769174,-7.03988427,0,"Wami / Ruvu","Morogoro",5,2,150,"True","Other","True","2000s","handpump","user-group","pay monthly","milky","seasonal","machine dbh","hand pump"
"5405",36578,0,1215,35.91787856,-4.18896183,0,"Internal","Manyara",21,1,420,"True","Other","True","2000s","gravity","user-group","never pay","good","enough","spring","communal standpipe"
"5406",66180,0,1280,33.00756213,-2.04680575,0,"Lake Victoria","Mwanza",19,1,300,"True","Other","True","1980s","other","user-group","never pay","good","insufficient","rainwater harvesting","communal standpipe"
"5407",17114,5,860,37.20049497,-3.40955439,0,"Pangani","Kilimanjaro",3,5,55,"True","Water authority","True","1990s","gravity","user-group","pay per bucket","good","enough","spring","communal standpipe"
"5408",10824,200,642,37.9167579,-4.50834845,0,"Pangani","Kilimanjaro",3,3,90,"True","VWC","True","2000s","gravity","user-group","pay monthly","good","insufficient","spring","communal standpipe"
"5409",32974,1000,2134,34.78129408,-9.49260425,0,"Rufiji","Iringa",11,4,45,"True","Other","False","1990s","submersible","user-group","pay monthly","good","enough","spring","communal standpipe"
"5410",47691,0,692,37.12585454,-10.96809043,0,"Ruvuma / Southern Coast","Ruvuma",10,1,1,"False","Other","False","2000s","other","user-group","never pay","good","insufficient","shallow well","hand pump"
"5411",26392,0,0,32.63108651,-5.02069608,0,"Lake Tanganyika","Tabora",14,3,0,"True","Other","True","Unknown","other","user-group","pay monthly","salty","insufficient","machine dbh","hand pump"
"5412",14786,0,0,32.96115385,-9.08419527,0,"Lake Rukwa","Mbeya",12,6,0,"True","Other","True","Unknown","gravity","user-group","pay when scheme fails","good","insufficient","machine dbh","communal standpipe"
"5413",34188,50,544,39.30397996,-10.72952888,0,"Ruvuma / Southern Coast","Mtwara",90,33,703,"True","Other","False","1980s","submersible","user-group","pay per bucket","good","insufficient","shallow well","communal standpipe"
"5414",13881,10,1547,35.65613553,-3.33061789,0,"Internal","Arusha",24,30,250,"True","Other","True","2000s","gravity","user-group","pay per bucket","good","insufficient","machine dbh","communal standpipe"
"5415",43786,0,499,38.0652109,-4.47136086,0,"Pangani","Kilimanjaro",3,3,270,"True","VWC","Unknown","2000s","handpump","user-group","never pay","good","enough","machine dbh","hand pump"
"5416",67567,0,1039,35.72290776,-10.56973769,0,"Lake Nyasa","Ruvuma",10,4,0,"False","Other","True","1990s","handpump","other","pay when scheme fails","good","seasonal","machine dbh","hand pump"
"5417",46747,20,824,37.76063153,-3.84367809,0,"Pangani","Kilimanjaro",3,2,900,"True","Other","False","2000s","submersible","user-group","pay per bucket","good","insufficient","shallow well","communal standpipe"
"5418",58369,0,296,36.86421106,-7.93933346,0,"Rufiji","Morogoro",5,3,200,"True","Other","True","2000s","handpump","user-group","never pay","good","insufficient","shallow well","hand pump"
"5419",58889,0,1248,30.96858291,-3.27909898,0,"Lake Tanganyika","Kigoma",16,1,350,"True","Other","False","1990s","gravity","user-group","unknown","good","enough","spring","communal standpipe"
"5420",48708,0,0,32.11287318,-3.60456778,0,"Lake Tanganyika","Shinyanga",17,5,0,"Unknown","WUA","True","Unknown","handpump","user-group","unknown","good","dry","machine dbh","hand pump"
"5421",33600,0,1268,35.84455748,-4.1672036,0,"Internal","Manyara",21,1,12,"True","Other","True","2010s","gravity","user-group","never pay","good","enough","spring","communal standpipe"
"5422",63862,5000,1983,34.60412627,-9.21389894,0,"Rufiji","Iringa",11,4,75,"True","Water Board","True","2000s","gravity","user-group","pay annually","good","enough","machine dbh","communal standpipe"
"5423",43283,0,334,38.97405339,-10.81117819,0,"Ruvuma / Southern Coast","Mtwara",90,33,1,"True","Other","True","1980s","other","user-group","unknown","good","dry","machine dbh","other"
"5424",27564,0,350,37.62265099,-6.13175501,0,"Wami / Ruvu","Morogoro",5,6,50,"True","Other","True","2000s","other","user-group","never pay","salty","dry","machine dbh","other"
"5425",58996,0,1657,37.96076914,-4.49380378,0,"Pangani","Kilimanjaro",3,3,200,"True","VWC","True","1990s","gravity","user-group","never pay","good","insufficient","spring","communal standpipe"
"5426",52645,0,0,36.20722572,-6.12556672,0,"Wami / Ruvu","Dodoma",1,4,0,"True","Other","True","Unknown","handpump","user-group","never pay","good","insufficient","machine dbh","hand pump"
"5427",64953,0,373,38.66569532,-10.27218934,0,"Ruvuma / Southern Coast","Lindi",8,3,245,"True","Other","False","1980s","handpump","user-group","never pay","salty","insufficient","machine dbh","hand pump"
"5428",4202,0,1179,36.85591676,-3.35735992,0,"Pangani","Arusha",2,7,89,"True","VWC","True","2000s","gravity","commercial","unknown","good","enough","spring","communal standpipe"
"5429",22617,0,0,0,-2e-08,0,"Lake Victoria","Mwanza",19,2,0,"True","Other","True","Unknown","gravity","user-group","never pay","good","enough","spring","other"
"5430",6524,0,526,37.59472695,-6.90977081,0,"Wami / Ruvu","Morogoro",5,5,80,"True","Other","True","1980s","handpump","user-group","never pay","good","enough","machine dbh","hand pump"
"5431",62232,0,0,31.1252504,-1.71596606,0,"Lake Victoria","Kagera",18,1,0,"True","Water Board","True","Unknown","gravity","user-group","pay annually","good","enough","spring","communal standpipe"
"5432",62473,0,0,30.71396156,-2.62096862,0,"Lake Victoria","Kagera",18,30,0,"True","Other","False","Unknown","handpump","user-group","never pay","good","enough","machine dbh","hand pump"
"5433",974,0,0,33.98770289,-3.91278461,0,"Internal","Shinyanga",17,8,0,"False","WUA","False","Unknown","other","user-group","unknown","salty","enough","machine dbh","other"
"5434",33165,0,982,38.33867812,-4.4412909,0,"Pangani","Tanga",4,1,1,"True","Other","True","2000s","gravity","user-group","never pay","good","enough","spring","communal standpipe"
"5435",1081,0,597,37.97399667,-5.52881779,0,"Pangani","Tanga",4,6,3000,"True","Other","False","1970s","other","user-group","never pay","salty","enough","machine dbh","hand pump"
"5436",32171,0,0,32.10413438,-3.36145513,0,"Lake Tanganyika","Shinyanga",17,5,0,"False","WUA","True","Unknown","handpump","user-group","unknown","good","dry","machine dbh","hand pump"
"5437",14598,0,0,36.18755902,-6.08282652,0,"Wami / Ruvu","Dodoma",1,4,0,"True","Other","True","Unknown","handpump","user-group","never pay","good","insufficient","spring","hand pump"
"5438",35549,250,1056,29.87596267,-4.61829077,0,"Lake Tanganyika","Kigoma",16,2,360,"True","VWC","True","1980s","gravity","user-group","pay monthly","good","insufficient","machine dbh","communal standpipe"
"5439",19917,0,69,38.83875511,-6.72473158,0,"Wami / Ruvu","Pwani",6,2,1,"True","Other","True","2000s","gravity","user-group","never pay","good","enough","spring","communal standpipe"
"5440",66923,25,1556,34.78126807,-4.27232212,0,"Internal","Singida",13,1,198,"True","Water Board","True","1970s","motorpump","user-group","pay per bucket","good","enough","shallow well","communal standpipe"
"5441",50436,0,1192,38.42346422,-4.6303101,0,"Pangani","Tanga",4,1,1,"True","Other","True","1970s","gravity","user-group","never pay","good","enough","spring","communal standpipe"
"5442",64269,1000,1944,35.72192715,-8.2690406,0,"Rufiji","Iringa",11,2,0,"True","Other","True","Unknown","submersible","user-group","pay annually","good","enough","spring","communal standpipe"
"5443",32771,0,1215,34.0422292,-1.171134,0,"Lake Victoria","Mara",20,6,1,"True","Parastatal","False","1990s","submersible","user-group","unknown","good","enough","rainwater harvesting","communal standpipe"
"5444",58426,0,0,31.07951583,-1.41305592,0,"Lake Victoria","Kagera",18,1,0,"True","Other","True","Unknown","gravity","other","never pay","good","seasonal","spring","communal standpipe"
"5445",35167,1000,1287,30.56095255,-3.62618569,0,"Lake Tanganyika","Kigoma",16,1,210,"True","Other","False","1990s","gravity","user-group","pay annually","good","enough","spring","communal standpipe"
"5446",7516,0,0,0,-2e-08,0,"Lake Victoria","Shinyanga",17,1,0,"True","WUA","False","Unknown","handpump","user-group","never pay","salty","enough","machine dbh","hand pump"
"5447",70862,0,0,32.79181338,-5.09022339,0,"Lake Tanganyika","Tabora",14,6,0,"True","Other","True","Unknown","submersible","user-group","never pay","good","seasonal","rainwater harvesting","communal standpipe"
"5448",11026,0,0,33.26087786,-6.80461456,0,"Lake Rukwa","Tabora",14,5,0,"True","Other","True","Unknown","handpump","user-group","never pay","milky","enough","machine dbh","hand pump"
"5449",31267,100,869,29.78946356,-4.98596368,0,"Lake Tanganyika","Kigoma",16,3,500,"True","Other","True","1980s","gravity","user-group","pay monthly","good","enough","machine dbh","communal standpipe"
"5450",16714,0,1181,32.88701968,-1.9384538,0,"Lake Victoria","Mwanza",19,1,250,"Unknown","Other","True","1960s","gravity","user-group","never pay","good","insufficient","rainwater harvesting","communal standpipe"
"5451",13517,0,460,38.11355357,-4.98428728,0,"Pangani","Tanga",4,2,200,"True","Other","False","2000s","gravity","user-group","never pay","good","seasonal","spring","communal standpipe"
"5452",5099,0,0,36.0829023,-6.39764225,0,"Wami / Ruvu","Dodoma",1,4,0,"True","Other","True","Unknown","other","user-group","unknown","good","dry","machine dbh","other"
"5453",47778,50,181,39.26221639,-11.07550238,0,"Ruvuma / Southern Coast","Mtwara",90,33,1,"True","Other","True","2000s","gravity","user-group","pay per bucket","good","dry","spring","other"
"5454",33669,0,0,31.22055291,-3.036197,0,"Lake Tanganyika","Kagera",18,4,0,"True","Other","True","Unknown","gravity","user-group","pay per bucket","good","enough","spring","communal standpipe"
"5455",1332,0,0,33.25575401,-3.12300176,0,"Lake Victoria","Mwanza",19,4,0,"True","Other","True","Unknown","handpump","user-group","pay when scheme fails","good","insufficient","shallow well","hand pump"
"5456",25957,0,0,33.91694483,-9.69826131,0,"Lake Nyasa","Mbeya",12,3,0,"True","Other","True","Unknown","handpump","user-group","never pay","good","dry","spring","hand pump"
"5457",33614,0,13,39.41311317,-7.03140395,0,"Wami / Ruvu","Dar es Salaam",7,3,100,"True","Other","False","2000s","handpump","parastatal","never pay","good","enough","machine dbh","hand pump"
"5458",72272,500,1718,34.7702156,-8.98612015,0,"Rufiji","Iringa",11,4,35,"True","Other","False","2000s","gravity","user-group","pay monthly","good","enough","spring","communal standpipe"
"5459",4838,0,1733,38.29006012,-4.6565089,93,"Pangani","Tanga",4,1,1,"True","Other","True","1980s","gravity","user-group","never pay","good","enough","spring","communal standpipe"
"5460",48775,0,0,0,-2e-08,0,"Lake Victoria","Mwanza",19,6,0,"True","Other","True","Unknown","submersible","user-group","never pay","unknown","dry","shallow well","communal standpipe"
"5461",44814,0,0,33.66322544,-9.34646277,0,"Lake Nyasa","Mbeya",12,4,0,"True","Other","Unknown","Unknown","gravity","user-group","never pay","good","insufficient","spring","communal standpipe"
"5462",25167,0,0,31.66356558,-2.97713481,0,"Lake Victoria","Kagera",18,8,0,"True","Water Board","True","Unknown","handpump","user-group","pay per bucket","good","seasonal","spring","hand pump"
"5463",32134,500,1614,38.23531641,-4.4804491,0,"Pangani","Tanga",4,1,1,"True","Other","True","1970s","gravity","user-group","pay monthly","good","enough","spring","communal standpipe"
"5464",23862,0,1562,35.74771428,-7.82923873,0,"Rufiji","Iringa",11,1,1,"True","Other","True","2000s","gravity","user-group","never pay","good","dry","spring","communal standpipe"
"5465",72628,0,980,37.32977848,-3.30811186,0,"Pangani","Kilimanjaro",3,4,75,"True","Water authority","Unknown","1970s","gravity","user-group","never pay","good","insufficient","spring","communal standpipe"
"5466",14414,0,1146,33.59166184,-2.1668554,0,"Lake Victoria","Mara",20,4,506,"False","Other","True","1990s","gravity","parastatal","unknown","good","seasonal","spring","communal standpipe"
"5467",46094,0,511,37.05335684,-10.68850433,0,"Ruvuma / Southern Coast","Ruvuma",10,1,1,"False","Other","False","2000s","handpump","user-group","never pay","good","insufficient","shallow well","hand pump"
"5468",33859,0,1621,34.89682919,-11.04271382,0,"Ruvuma / Southern Coast","Ruvuma",10,3,30,"Unknown","Other","True","1990s","gravity","user-group","unknown","good","dry","spring","communal standpipe"
"5469",48077,0,1370,37.60950257,-3.27819983,0,"Pangani","Kilimanjaro",3,1,1,"True","Company","True","1980s","gravity","commercial","pay monthly","good","insufficient","spring","communal standpipe"
"5470",31870,50,1558,34.40202614,-4.27438316,0,"Internal","Singida",13,1,325,"True","Parastatal","True","2000s","submersible","commercial","pay per bucket","good","enough","shallow well","communal standpipe"
"5471",14333,0,1783,34.68079911,-1.40532486,0,"Lake Victoria","Mara",20,1,50,"True","Other","True","2000s","other","unknown","unknown","good","insufficient","spring","improved spring"
"5472",59575,5,1274,37.26625267,-3.24495988,0,"Pangani","Kilimanjaro",3,4,30,"True","Water authority","True","2000s","gravity","user-group","pay per bucket","good","enough","machine dbh","communal standpipe"
"5473",54673,0,0,33.62568176,-3.17347619,0,"Lake Victoria","Shinyanga",17,2,0,"True","WUA","False","Unknown","handpump","user-group","never pay","good","enough","machine dbh","hand pump"
"5474",11755,0,0,0,-2e-08,0,"Lake Victoria","Shinyanga",17,1,0,"True","Other","False","Unknown","handpump","parastatal","never pay","salty","enough","machine dbh","hand pump"
"5475",24848,0,1685,34.48367175,-9.85173362,0,"Lake Nyasa","Iringa",11,5,112,"True","Other","False","1990s","gravity","user-group","pay monthly","good","enough","spring","communal standpipe"
"5476",64596,0,986,35.54641157,-10.82066681,0,"Ruvuma / Southern Coast","Ruvuma",10,2,0,"True","Other","True","1970s","gravity","user-group","pay when scheme fails","good","dry","machine dbh","communal standpipe"
"5477",70391,0,0,32.76291253,-4.62117821,0,"Lake Tanganyika","Tabora",14,1,0,"False","Other","True","Unknown","handpump","user-group","never pay","good","enough","shallow well","hand pump"
"5478",13968,0,0,34.20992728,-3.45674682,0,"Internal","Shinyanga",17,6,0,"True","WUA","True","Unknown","handpump","user-group","never pay","good","enough","spring","hand pump"
"5479",41052,0,243,39.6547971,-10.8135874,0,"Ruvuma / Southern Coast","Mtwara",9,4,500,"True","Water authority","True","1980s","submersible","user-group","never pay","good","dry","shallow well","communal standpipe"
"5480",22845,0,0,0,-2e-08,0,"Lake Victoria","Shinyanga",17,1,0,"True","WUA","False","Unknown","handpump","user-group","never pay","good","insufficient","machine dbh","hand pump"
"5481",71270,0,0,33.24112005,-9.25449387,0,"Lake Nyasa","Mbeya",12,2,0,"False","Other","False","Unknown","gravity","user-group","pay when scheme fails","good","seasonal","machine dbh","communal standpipe"
"5482",65990,20,389,37.44458522,-6.30276589,0,"Wami / Ruvu","Morogoro",5,6,1,"False","Parastatal","True","2000s","submersible","commercial","pay per bucket","salty","insufficient","shallow well","communal standpipe"
"5483",8307,500,683,37.30255004,-3.57345174,0,"Pangani","Manyara",21,4,150,"True","Other","True","1970s","gravity","user-group","pay monthly","good","insufficient","spring","other"
"5484",47536,500,381,37.76320623,-5.97418779,0,"Wami / Ruvu","Morogoro",5,6,1,"True","Other","True","2010s","rope pump","user-group","pay monthly","good","enough","machine dbh","hand pump"
"5485",13974,0,0,33.35865439,-9.10811639,0,"Lake Rukwa","Mbeya",12,2,0,"False","Other","False","Unknown","gravity","user-group","pay when scheme fails","good","enough","spring","communal standpipe"
"5486",41198,0,1446,37.6030624,-3.2805587,0,"Pangani","Kilimanjaro",3,1,1,"True","Company","True","1980s","gravity","commercial","pay monthly","good","insufficient","spring","communal standpipe"
"5487",50254,0,191,39.7862722,-10.72186948,0,"Ruvuma / Southern Coast","Mtwara",99,1,300,"True","Other","True","1970s","submersible","user-group","unknown","good","enough","shallow well","communal standpipe"
"5488",50107,0,0,33.64337355,-5.44090929,0,"Internal","Tabora",14,3,0,"True","Other","True","Unknown","other","user-group","never pay","milky","insufficient","machine dbh","other"
"5489",42235,0,1523,36.64146929,-3.31302166,0,"Pangani","Arusha",2,2,150,"True","Other","True","1990s","gravity","user-group","never pay","good","enough","spring","communal standpipe"
"5490",47315,7,1285,37.21852337,-3.23103242,0,"Pangani","Kilimanjaro",3,5,40,"True","Water authority","True","2000s","gravity","user-group","pay per bucket","good","enough","spring","communal standpipe"
"5491",13665,6000,1941,34.71998861,-9.63968116,0,"Lake Nyasa","Iringa",11,4,15,"True","Other","True","2000s","gravity","user-group","pay annually","good","enough","spring","communal standpipe"
"5492",33111,0,1360,36.8571274,-6.25600113,0,"Wami / Ruvu","Morogoro",5,1,250,"True","Other","True","2010s","gravity","user-group","never pay","good","enough","spring","communal standpipe"
"5493",66637,0,0,0,-2e-08,0,"Lake Victoria","Mwanza",19,2,0,"True","Other","True","Unknown","other","user-group","never pay","good","enough","machine dbh","other"
"5494",74249,0,1473,37.66179845,-3.60877984,0,"Pangani","Kilimanjaro",3,2,200,"True","Other","False","1970s","gravity","user-group","never pay","good","insufficient","machine dbh","other"
"5495",21903,0,1465,34.64468203,-4.94823012,0,"Internal","Singida",13,4,1,"True","Other","True","2010s","other","user-group","other","good","enough","shallow well","other"
"5496",44286,100,2136,34.01556429,-9.27240625,0,"Lake Nyasa","Iringa",11,3,0,"True","Water Board","False","1980s","gravity","user-group","pay monthly","good","enough","spring","communal standpipe"
"5497",61791,30,173,38.3636164,-6.63699975,0,"Wami / Ruvu","Pwani",6,1,100,"True","Water Board","True","2000s","submersible","user-group","pay per bucket","good","enough","machine dbh","communal standpipe"
"5498",24456,4700,1268,35.23324901,-9.09601235,0,"Rufiji","Iringa",11,4,65,"True","Other","True","1980s","gravity","user-group","pay annually","good","enough","machine dbh","communal standpipe"
"5499",67489,50,1393,36.3780745,-5.46062034,0,"Wami / Ruvu","Manyara",21,5,500,"True","Other","True","2000s","motorpump","user-group","pay per bucket","salty","dry","shallow well","communal standpipe"
"5500",51436,0,947,36.6820649,-8.7153036,0,"Rufiji","Morogoro",5,4,1,"True","Other","True","1990s","other","user-group","never pay","good","insufficient","machine dbh","other"
"5501",62603,200,1494,34.6586382,-1.76292626,0,"Lake Victoria","Mara",20,2,450,"True","Other","Unknown","1990s","handpump","user-group","pay monthly","salty","enough","machine dbh","hand pump"
"5502",69908,0,0,30.86414044,-1.3086574,0,"Lake Victoria","Kagera",18,1,0,"True","Other","True","Unknown","other","user-group","never pay","good","enough","spring","improved spring"
"5503",20761,0,382,38.90382412,-8.48081093,0,"Rufiji","Lindi",80,13,230,"True","Other","True","1990s","handpump","user-group","never pay","salty","enough","machine dbh","hand pump"
"5504",12733,250,1275,30.066021,-4.66714874,0,"Lake Tanganyika","Kigoma",16,2,650,"True","VWC","True","1980s","gravity","user-group","pay monthly","good","enough","machine dbh","communal standpipe"
"5505",7719,0,1741,31.76453402,-8.44429112,0,"Lake Rukwa","Rukwa",15,2,450,"True","Other","True","1980s","gravity","user-group","never pay","good","enough","machine dbh","communal standpipe"
"5506",62328,0,0,35.87161703,-4.87033694,0,"Internal","Dodoma",1,1,0,"True","Other","False","Unknown","handpump","user-group","never pay","good","enough","machine dbh","hand pump"
"5507",53940,500,317,36.41059678,-8.65039271,0,"Rufiji","Morogoro",5,4,260,"True","Water authority","True","2000s","gravity","user-group","pay monthly","good","enough","machine dbh","communal standpipe"
"5508",61786,200,257,36.90145405,-7.83198435,0,"Rufiji","Morogoro",5,3,180,"True","Water Board","True","2010s","gravity","user-group","pay monthly","good","insufficient","machine dbh","communal standpipe"
"5509",39842,1000,331,37.53017931,-6.42151624,0,"Wami / Ruvu","Morogoro",5,6,1,"True","Other","True","2000s","submersible","user-group","pay monthly","good","enough","shallow well","communal standpipe"
"5510",12818,2e+05,1740,35.01469522,-4.18919679,0,"Internal","Manyara",21,3,381,"True","Other","True","1990s","submersible","user-group","pay monthly","good","enough","shallow well","communal standpipe"
"5511",6536,0,0,33.78025367,-3.31997838,0,"Internal","Shinyanga",17,2,0,"True","WUA","False","Unknown","handpump","user-group","never pay","good","dry","machine dbh","hand pump"
"5512",21758,0,0,36.13477574,-6.04622033,0,"Wami / Ruvu","Dodoma",1,4,0,"True","Other","True","Unknown","motorpump","user-group","pay per bucket","good","insufficient","shallow well","communal standpipe"
"5513",73247,0,0,30.59725324,-2.74189674,0,"Lake Victoria","Kagera",18,30,0,"True","Other","False","Unknown","gravity","user-group","never pay","good","enough","spring","other"
"5514",986,0,458,37.82742839,-10.5946471,0,"Ruvuma / Southern Coast","Ruvuma",10,1,1,"False","Other","False","1990s","other","user-group","never pay","good","enough","shallow well","hand pump"
"5515",70758,50,174,38.34925257,-6.63420876,0,"Wami / Ruvu","Pwani",6,1,30,"False","Water Board","True","2000s","submersible","commercial","pay per bucket","good","enough","machine dbh","communal standpipe"
"5516",26371,0,0,33.46180401,-6.91606242,0,"Lake Rukwa","Tabora",14,5,0,"True","Other","True","Unknown","handpump","user-group","never pay","good","dry","machine dbh","hand pump"
