"","amount_tsh","gps_height","longitude","latitude","num_private","basin","region","region_code","district_code","population","public_meeting","scheme_management","permit","construction_year","extraction_type_class","management_group","payment","quality_group","quantity","source","waterpoint_type_group"
5169,200.0,1789.0,38.20682,-4.5560160000000005,0.0,Pangani,Tanga,4.0,1.0,1.0,True,VWC,True,2002.0,gravity,user-group,pay monthly,good,enough,spring,communal standpipe
5170,10.0,1053.0,37.142720000000004,-3.264973,0.0,Pangani,Kilimanjaro,3.0,5.0,120.0,True,Water Board,True,1999.0,gravity,user-group,pay per bucket,good,enough,spring,communal standpipe
5171,0.0,50.0,39.08813,-7.104864999999999,0.0,Wami / Ruvu,Pwani,60.0,43.0,300.0,True,VWC,False,2009.0,other,user-group,never pay,good,enough,shallow well,other
5172,0.0,0.0,32.493629999999996,-9.086846000000001,0.0,Lake Rukwa,Mbeya,12.0,6.0,0.0,True,VWC,True,0.0,handpump,user-group,never pay,good,enough,shallow well,hand pump
5173,0.0,1412.0,34.35539,-1.737054,0.0,Lake Victoria,Mara,20.0,2.0,800.0,True,Other,True,1989.0,rope pump,commercial,unknown,salty,enough,shallow well,hand pump
5174,0.0,1164.0,36.11238,-2.731221,0.0,Internal,Arusha,2.0,6.0,1600.0,True,VWC,True,1961.0,gravity,user-group,pay when scheme fails,good,insufficient,river,cattle trough
5175,300.0,294.0,38.56217,-5.161667,0.0,Pangani,Tanga,4.0,2.0,1000.0,True,VWC,False,1980.0,handpump,user-group,pay monthly,good,enough,shallow well,hand pump
5176,0.0,0.0,0.0,-2e-08,0.0,Lake Victoria,Shinyanga,17.0,1.0,0.0,True,WUG,False,0.0,handpump,user-group,never pay,good,enough,shallow well,hand pump
5177,0.0,0.0,32.43309,-2.4490689999999997,0.0,Lake Victoria,Mwanza,19.0,5.0,0.0,True,VWC,True,0.0,handpump,user-group,never pay,salty,enough,shallow well,hand pump
5178,0.0,0.0,32.818940000000005,-8.843584,0.0,Lake Rukwa,Mbeya,12.0,6.0,0.0,False,VWC,False,0.0,handpump,user-group,never pay,good,seasonal,shallow well,hand pump
5179,1000.0,325.0,37.53063,-6.433479,0.0,Wami / Ruvu,Morogoro,5.0,6.0,1.0,True,VWC,True,2005.0,submersible,user-group,pay monthly,good,enough,machine dbh,communal standpipe
5180,0.0,0.0,36.03587,-6.865647999999999,0.0,Rufiji,Dodoma,1.0,1.0,0.0,True,VWC,True,0.0,submersible,user-group,never pay,good,enough,machine dbh,cattle trough
5181,0.0,0.0,33.21839,-4.01572,0.0,Internal,Tabora,14.0,1.0,0.0,True,VWC,False,0.0,handpump,user-group,pay annually,salty,enough,machine dbh,hand pump
5182,0.0,0.0,33.931020000000004,-9.655263,0.0,Lake Nyasa,Mbeya,12.0,3.0,0.0,True,VWC,True,0.0,gravity,user-group,never pay,good,dry,spring,communal standpipe
5183,0.0,0.0,33.5313,-2.693897,0.0,Lake Victoria,Mwanza,19.0,2.0,0.0,True,VWC,True,0.0,handpump,user-group,never pay,good,enough,shallow well,hand pump
5184,0.0,1565.0,34.87393,-4.259714,0.0,Internal,Singida,13.0,1.0,325.0,True,VWC,True,1998.0,handpump,user-group,never pay,good,enough,machine dbh,hand pump
5185,20.0,157.0,37.73644,-7.404407000000001,0.0,Wami / Ruvu,Morogoro,5.0,2.0,91.0,True,VWC,True,1969.0,motorpump,user-group,pay per bucket,unknown,dry,river,communal standpipe
5186,0.0,284.0,38.52721,-10.90022,0.0,Ruvuma / Southern Coast,Mtwara,90.0,63.0,150.0,True,VWC,True,2010.0,handpump,user-group,never pay,good,enough,machine dbh,hand pump
5187,0.0,0.0,32.896159999999995,-3.755527,0.0,Internal,Shinyanga,17.0,3.0,0.0,True,VWC,True,0.0,handpump,user-group,unknown,good,enough,shallow well,hand pump
5188,50.0,58.0,38.97457,-5.350442,5.0,Pangani,Tanga,4.0,5.0,25.0,False,Private operator,False,2006.0,submersible,commercial,pay per bucket,salty,insufficient,machine dbh,communal standpipe
5189,500.0,1674.0,34.68038,-9.086544,0.0,Rufiji,Iringa,11.0,4.0,150.0,True,WUA,True,1978.0,gravity,user-group,pay monthly,good,enough,river,communal standpipe
5190,500.0,584.0,37.35236,-11.14257,0.0,Ruvuma / Southern Coast,Ruvuma,10.0,1.0,1.0,True,VWC,False,2003.0,handpump,user-group,pay monthly,good,enough,machine dbh,hand pump
5191,0.0,1357.0,37.60856,-3.279554,0.0,Pangani,Kilimanjaro,3.0,1.0,1.0,True,Company,True,1980.0,gravity,commercial,pay monthly,good,insufficient,spring,communal standpipe
5192,0.0,0.0,30.9509,-1.3593309999999998,0.0,Lake Victoria,Kagera,18.0,1.0,0.0,True,VWC,True,0.0,gravity,other,never pay,good,seasonal,rainwater harvesting,communal standpipe
5193,0.0,0.0,33.42242,-2.601717,0.0,Lake Victoria,Mwanza,19.0,2.0,0.0,True,VWC,True,0.0,motorpump,user-group,never pay,good,enough,machine dbh,communal standpipe
5194,0.0,0.0,31.65115,-2.1667520000000002,0.0,Lake Victoria,Kagera,18.0,3.0,0.0,True,VWC,True,0.0,gravity,user-group,never pay,good,seasonal,spring,improved spring
5195,0.0,0.0,32.69167,-3.873785,0.0,Lake Victoria,Shinyanga,17.0,3.0,0.0,True,VWC,True,0.0,other,user-group,unknown,good,insufficient,shallow well,other
5196,0.0,0.0,30.895220000000002,-1.581966,0.0,Lake Victoria,Kagera,18.0,1.0,0.0,True,VWC,True,0.0,gravity,user-group,never pay,good,dry,spring,communal standpipe
5197,0.0,0.0,30.51871,-2.607143,0.0,Lake Victoria,Kagera,18.0,30.0,0.0,True,VWC,False,0.0,handpump,user-group,never pay,good,enough,shallow well,hand pump
5198,0.0,1472.0,29.988909999999997,-4.664635,0.0,Lake Tanganyika,Kigoma,16.0,2.0,240.0,True,Water authority,True,1989.0,other,user-group,never pay,good,insufficient,spring,improved spring
5199,0.0,0.0,33.65794,-9.322080999999999,0.0,Lake Nyasa,Mbeya,12.0,4.0,0.0,True,VWC,True,0.0,gravity,user-group,never pay,good,insufficient,spring,communal standpipe
5200,0.0,0.0,31.505770000000002,-1.231927,0.0,Lake Victoria,Kagera,18.0,7.0,0.0,True,VWC,True,0.0,other,user-group,never pay,good,insufficient,shallow well,other
5201,0.0,0.0,35.84299,-5.483048999999999,0.0,Internal,Dodoma,1.0,4.0,0.0,True,VWC,True,0.0,handpump,user-group,never pay,good,insufficient,machine dbh,hand pump
5202,0.0,259.0,36.89857,-7.818035000000001,0.0,Rufiji,Morogoro,5.0,3.0,500.0,True,WUA,True,2003.0,gravity,user-group,never pay,good,insufficient,river,communal standpipe
5203,0.0,0.0,36.565220000000004,-6.687059,0.0,Wami / Ruvu,Dodoma,1.0,1.0,0.0,True,VWC,True,0.0,gravity,user-group,pay per bucket,good,insufficient,spring,cattle trough
5204,2000.0,1200.0,31.98728,-6.698589,0.0,Lake Rukwa,Rukwa,15.0,1.0,60.0,True,VWC,True,1988.0,handpump,user-group,pay annually,salty,enough,machine dbh,hand pump
5205,0.0,0.0,36.66362,-6.320849,0.0,Wami / Ruvu,Dodoma,1.0,3.0,0.0,True,VWC,False,0.0,gravity,user-group,pay annually,good,dry,spring,communal standpipe
5206,0.0,661.0,37.82482,-4.361187,0.0,Pangani,Kilimanjaro,3.0,3.0,80.0,True,Water authority,True,1975.0,gravity,user-group,never pay,good,insufficient,spring,communal standpipe
5207,18000.0,290.0,38.30793,-6.519067,0.0,Wami / Ruvu,Pwani,6.0,1.0,836.0,False,WUA,True,2003.0,submersible,parastatal,pay monthly,good,enough,river,communal standpipe
5208,50.0,0.0,36.96239,-6.212868,0.0,Wami / Ruvu,Morogoro,5.0,1.0,472.0,True,VWC,False,2006.0,submersible,user-group,pay per bucket,salty,insufficient,machine dbh,communal standpipe
5209,0.0,0.0,33.81003,-9.266164,0.0,Lake Nyasa,Mbeya,12.0,4.0,0.0,True,VWC,True,0.0,gravity,user-group,unknown,unknown,unknown,spring,communal standpipe
5210,0.0,0.0,33.073679999999996,-8.984173,0.0,Lake Rukwa,Mbeya,12.0,6.0,0.0,True,VWC,False,0.0,handpump,user-group,pay when scheme fails,good,enough,shallow well,hand pump
5211,0.0,1259.0,38.00597,-4.3162769999999995,0.0,Pangani,Kilimanjaro,3.0,3.0,300.0,True,VWC,True,2006.0,handpump,user-group,never pay,good,enough,shallow well,hand pump
5212,250.0,1061.0,29.873070000000002,-4.626526,0.0,Lake Tanganyika,Kigoma,16.0,2.0,450.0,True,Water authority,True,1986.0,gravity,user-group,pay monthly,good,insufficient,river,communal standpipe
5213,0.0,0.0,33.92634,-3.699269,0.0,Internal,Shinyanga,17.0,8.0,0.0,True,WUG,False,0.0,other,user-group,unknown,good,enough,shallow well,other
5214,0.0,0.0,31.081020000000002,-1.340582,0.0,Lake Victoria,Kagera,18.0,1.0,0.0,True,VWC,True,0.0,submersible,user-group,never pay,good,dry,machine dbh,communal standpipe
5215,0.0,2170.0,35.62712,-2.049162,0.0,Internal,Arusha,2.0,5.0,300.0,True,VWC,True,2005.0,handpump,user-group,never pay,good,enough,machine dbh,hand pump
5216,0.0,0.0,33.51899,-2.9924619999999997,0.0,Lake Victoria,Mwanza,19.0,4.0,0.0,True,VWC,True,0.0,handpump,user-group,never pay,unknown,enough,machine dbh,hand pump
5217,4000.0,1946.0,35.86278,-8.212912,0.0,Rufiji,Iringa,11.0,7.0,520.0,True,VWC,True,2003.0,gravity,user-group,pay annually,good,enough,river,communal standpipe
5218,0.0,0.0,33.552609999999994,-9.216781,0.0,Lake Nyasa,Mbeya,12.0,4.0,0.0,True,VWC,True,0.0,gravity,user-group,never pay,good,dry,spring,communal standpipe
5219,200.0,388.0,37.778420000000004,-7.097907000000001,0.0,Wami / Ruvu,Morogoro,5.0,2.0,100.0,True,VWC,True,2006.0,gravity,user-group,pay monthly,good,enough,river,communal standpipe
5220,0.0,1145.0,32.86253,-2.051473,0.0,Lake Victoria,Mwanza,19.0,1.0,450.0,True,VWC,True,1997.0,handpump,user-group,never pay,good,insufficient,shallow well,hand pump
5221,500.0,220.0,36.6877,-8.137081,0.0,Rufiji,Morogoro,5.0,3.0,200.0,True,VWC,True,1982.0,handpump,user-group,pay monthly,good,insufficient,shallow well,hand pump
5222,1200.0,1377.0,34.850429999999996,-8.573004,0.0,Rufiji,Iringa,11.0,2.0,0.0,True,VWC,True,0.0,gravity,user-group,pay annually,good,enough,spring,communal standpipe
5223,0.0,95.0,37.99433,-7.22547,0.0,Wami / Ruvu,Morogoro,5.0,2.0,120.0,True,VWC,True,1997.0,handpump,user-group,never pay,unknown,unknown,shallow well,hand pump
5224,1000.0,305.0,36.19008,-8.944866000000001,0.0,Rufiji,Morogoro,5.0,4.0,300.0,True,VWC,True,2009.0,handpump,user-group,pay monthly,good,enough,shallow well,hand pump
5225,0.0,52.0,39.084270000000004,-7.039669,0.0,Wami / Ruvu,Dar es Salaam,7.0,2.0,250.0,True,WUG,False,2000.0,other,user-group,never pay,good,enough,shallow well,other
5226,0.0,0.0,33.632690000000004,-3.565972,0.0,Internal,Shinyanga,17.0,8.0,0.0,True,WUG,False,0.0,other,user-group,unknown,good,enough,shallow well,other
5227,0.0,1128.0,37.42035,-3.3283910000000003,0.0,Pangani,Kilimanjaro,3.0,4.0,1.0,False,VWC,True,1974.0,gravity,user-group,unknown,good,insufficient,spring,other
5228,30.0,1544.0,34.70183,-4.303451,0.0,Internal,Singida,13.0,1.0,239.0,True,WUG,True,2008.0,motorpump,user-group,pay per bucket,good,enough,machine dbh,communal standpipe
5229,20.0,1831.0,35.119009999999996,-4.118933,0.0,Internal,Manyara,21.0,3.0,132.0,True,VWC,True,0.0,motorpump,user-group,pay per bucket,good,enough,machine dbh,communal standpipe
5230,10.0,1084.0,36.94032,-3.384038,0.0,Pangani,Arusha,2.0,7.0,5000.0,True,Water Board,True,2001.0,gravity,user-group,pay per bucket,good,insufficient,river,communal standpipe
5231,0.0,0.0,33.35069,-3.73006,0.0,Internal,Shinyanga,17.0,3.0,0.0,True,VWC,True,0.0,handpump,user-group,never pay,good,enough,machine dbh,hand pump
5232,0.0,1818.0,35.72722,-8.117733,0.0,Rufiji,Iringa,11.0,7.0,150.0,True,VWC,True,1995.0,gravity,user-group,never pay,good,enough,river,communal standpipe
5233,10.0,1555.0,37.13655,-3.196863,0.0,Pangani,Kilimanjaro,3.0,5.0,25.0,True,Water Board,True,1999.0,gravity,user-group,pay per bucket,good,enough,spring,communal standpipe
5234,0.0,0.0,36.260940000000005,-5.5601910000000005,0.0,Wami / Ruvu,Dodoma,1.0,4.0,0.0,True,VWC,True,0.0,motorpump,user-group,unknown,good,dry,machine dbh,communal standpipe
5235,0.0,0.0,32.88792,-4.016672,0.0,Internal,Tabora,14.0,1.0,0.0,False,VWC,True,0.0,submersible,user-group,never pay,good,enough,machine dbh,communal standpipe
5236,200.0,0.0,37.01218,-6.166882,0.0,Wami / Ruvu,Morogoro,5.0,1.0,300.0,True,VWC,True,2006.0,submersible,user-group,pay per bucket,salty,insufficient,machine dbh,communal standpipe
5237,0.0,1756.0,35.23021,-8.228444999999999,0.0,Rufiji,Iringa,11.0,2.0,0.0,True,VWC,True,0.0,handpump,user-group,never pay,good,enough,shallow well,hand pump
5238,500.0,731.0,37.564640000000004,-3.4473599999999998,0.0,Pangani,Kilimanjaro,3.0,2.0,630.0,True,WUA,True,1990.0,handpump,user-group,pay monthly,good,insufficient,machine dbh,hand pump
5239,1000.0,0.0,38.80314,-4.868722,0.0,Pangani,Tanga,4.0,8.0,30.0,True,Private operator,True,2006.0,gravity,user-group,pay monthly,good,insufficient,spring,communal standpipe
5240,0.0,1444.0,38.50809,-4.772604,0.0,Pangani,Tanga,4.0,1.0,1.0,True,VWC,True,1972.0,other,user-group,never pay,good,enough,spring,other
5241,0.0,1342.0,38.457159999999995,-4.926558,0.0,Pangani,Tanga,4.0,1.0,1.0,True,VWC,True,1987.0,other,user-group,never pay,good,enough,spring,improved spring
5242,0.0,1326.0,30.60732,-3.9436760000000004,0.0,Lake Tanganyika,Kigoma,16.0,1.0,500.0,True,VWC,False,2006.0,handpump,user-group,unknown,good,dry,machine dbh,hand pump
5243,500.0,1770.0,34.52115,-9.156228,0.0,Rufiji,Iringa,11.0,4.0,53.0,True,WUA,True,2009.0,gravity,user-group,pay monthly,good,enough,river,communal standpipe
5244,0.0,0.0,33.60569,-2.676078,0.0,Lake Victoria,Mwanza,19.0,2.0,0.0,True,VWC,True,0.0,other,user-group,never pay,salty,insufficient,shallow well,other
5245,0.0,0.0,36.14099,-4.904925,0.0,Internal,Dodoma,1.0,1.0,0.0,True,VWC,False,0.0,gravity,user-group,never pay,good,enough,spring,communal standpipe
5246,0.0,1957.0,34.71764,-9.640116,0.0,Lake Nyasa,Iringa,11.0,4.0,20.0,False,VWC,True,2007.0,gravity,user-group,never pay,good,enough,spring,communal standpipe
5247,0.0,0.0,33.44173,-3.635308,0.0,Internal,Shinyanga,17.0,7.0,0.0,True,Parastatal,False,0.0,gravity,parastatal,pay per bucket,good,enough,lake,communal standpipe
5248,0.0,0.0,36.57374,-6.4818169999999995,0.0,Wami / Ruvu,Dodoma,1.0,1.0,0.0,True,VWC,True,0.0,submersible,user-group,pay per bucket,good,enough,machine dbh,communal standpipe
5249,0.0,0.0,33.44242,-2.894192,0.0,Lake Victoria,Mwanza,19.0,4.0,0.0,True,VWC,True,0.0,handpump,user-group,never pay,good,seasonal,shallow well,hand pump
5250,0.0,1414.0,37.62195,-3.071087,0.0,Pangani,Kilimanjaro,3.0,1.0,1.0,True,Company,True,2000.0,gravity,commercial,pay monthly,good,insufficient,spring,communal standpipe
5251,0.0,0.0,32.21425,-3.549213,0.0,Lake Tanganyika,Shinyanga,17.0,5.0,0.0,True,VWC,True,0.0,handpump,user-group,unknown,good,dry,shallow well,hand pump
5252,0.0,1283.0,32.988,-2.06377,0.0,Lake Victoria,Mwanza,19.0,1.0,400.0,True,VWC,True,1988.0,other,user-group,never pay,good,insufficient,shallow well,other
5253,0.0,0.0,30.78864,-2.3917349999999997,0.0,Lake Victoria,Kagera,18.0,30.0,0.0,True,VWC,False,0.0,gravity,user-group,never pay,good,enough,spring,communal standpipe
5254,0.0,1655.0,34.989740000000005,-4.634806,0.0,Internal,Singida,13.0,2.0,1.0,True,VWC,True,2000.0,submersible,user-group,unknown,unknown,dry,machine dbh,communal standpipe
5255,0.0,0.0,31.64583,-2.542825,0.0,Lake Victoria,Kagera,18.0,8.0,0.0,True,WUA,True,0.0,other,user-group,pay monthly,good,insufficient,shallow well,other
5256,0.0,1661.0,37.5911,-3.0783009999999997,0.0,Pangani,Kilimanjaro,3.0,1.0,1.0,True,Parastatal,True,2002.0,gravity,parastatal,never pay,good,insufficient,rainwater harvesting,communal standpipe
5257,0.0,0.0,36.55525,-6.247062000000001,0.0,Wami / Ruvu,Dodoma,1.0,3.0,0.0,True,VWC,False,0.0,gravity,user-group,never pay,good,dry,spring,communal standpipe
5258,0.0,344.0,38.36323,-9.418536999999999,0.0,Ruvuma / Southern Coast,Lindi,80.0,43.0,250.0,True,VWC,True,2007.0,handpump,user-group,unknown,salty,enough,machine dbh,hand pump
5259,0.0,0.0,0.0,-2e-08,0.0,Lake Victoria,Mwanza,19.0,2.0,0.0,True,VWC,True,0.0,motorpump,user-group,never pay,good,enough,lake,communal standpipe
5260,0.0,207.0,39.72104,-10.73622,0.0,Ruvuma / Southern Coast,Mtwara,9.0,4.0,1.0,True,VWC,True,2006.0,submersible,user-group,never pay,good,enough,machine dbh,communal standpipe
5261,0.0,-40.0,40.2582,-10.574530000000001,0.0,Ruvuma / Southern Coast,Mtwara,99.0,1.0,450.0,True,VWC,True,2006.0,handpump,user-group,unknown,salty,enough,machine dbh,hand pump
5262,750.0,1272.0,30.127209999999998,-4.591604,0.0,Lake Tanganyika,Kigoma,16.0,2.0,190.0,True,Water authority,True,1990.0,gravity,user-group,pay monthly,good,insufficient,river,communal standpipe
5263,200.0,1.0,38.837559999999996,-6.548931,0.0,Wami / Ruvu,Pwani,6.0,1.0,100.0,True,Company,True,1988.0,motorpump,user-group,pay monthly,good,enough,river,communal standpipe
5264,0.0,0.0,35.42472,-5.225667,0.0,Internal,Dodoma,1.0,1.0,0.0,True,VWC,False,0.0,motorpump,user-group,pay per bucket,salty,enough,machine dbh,communal standpipe
5265,20.0,762.0,37.33732,-3.36734,0.0,Pangani,Kilimanjaro,3.0,6.0,35.0,True,Water authority,True,2008.0,gravity,commercial,pay per bucket,unknown,insufficient,spring,communal standpipe
5266,300.0,1563.0,37.1873,-3.197684,0.0,Pangani,Kilimanjaro,3.0,5.0,35.0,True,Water Board,True,1995.0,gravity,user-group,other,good,enough,spring,communal standpipe
5267,1000.0,1821.0,35.09087,-8.544931,0.0,Rufiji,Iringa,11.0,2.0,0.0,True,VWC,True,0.0,handpump,user-group,pay annually,good,enough,hand dtw,hand pump
5268,0.0,0.0,30.9214,-1.410633,0.0,Lake Victoria,Kagera,18.0,1.0,0.0,True,VWC,True,0.0,gravity,user-group,never pay,good,enough,spring,improved spring
5269,0.0,990.0,38.629459999999995,-5.0342,0.0,Pangani,Tanga,4.0,3.0,400.0,True,VWC,False,2008.0,gravity,user-group,never pay,good,insufficient,spring,communal standpipe
5270,0.0,0.0,30.76731,-2.6341259999999997,0.0,Lake Victoria,Kagera,18.0,30.0,0.0,True,VWC,False,0.0,gravity,user-group,never pay,good,enough,spring,communal standpipe
5271,0.0,1741.0,34.87639,-9.591402,0.0,Lake Nyasa,Iringa,11.0,4.0,10.0,False,VWC,False,2000.0,gravity,unknown,never pay,good,enough,spring,communal standpipe
5272,0.0,0.0,33.71074,-4.774604,0.0,Internal,Tabora,14.0,2.0,0.0,True,Water authority,False,0.0,handpump,user-group,unknown,milky,dry,shallow well,hand pump
5273,0.0,76.0,38.9032,-5.132209,0.0,Pangani,Tanga,4.0,3.0,1500.0,True,VWC,False,2009.0,gravity,user-group,never pay,good,insufficient,river,communal standpipe
5274,0.0,0.0,32.55103,-3.595017,0.0,Lake Victoria,Shinyanga,17.0,3.0,0.0,True,VWC,True,0.0,gravity,unknown,unknown,unknown,unknown,spring,other
5275,25.0,705.0,37.43032,-3.5323050000000005,0.0,Pangani,Kilimanjaro,3.0,4.0,125.0,True,Water Board,True,2008.0,submersible,user-group,pay per bucket,good,enough,machine dbh,communal standpipe
5276,0.0,99.0,38.97182,-5.1241959999999995,0.0,Pangani,Tanga,4.0,4.0,80.0,True,VWC,True,1990.0,other,user-group,never pay,good,enough,shallow well,other
5277,20.0,7.0,38.6477,-7.869758999999999,0.0,Rufiji,Pwani,60.0,53.0,1.0,True,VWC,True,2010.0,motorpump,user-group,pay per bucket,good,enough,machine dbh,communal standpipe
5278,0.0,0.0,33.28718,-2.600938,0.0,Lake Victoria,Mwanza,19.0,2.0,0.0,True,VWC,True,0.0,handpump,user-group,never pay,good,enough,shallow well,hand pump
5279,0.0,1905.0,35.1401,-8.371781,0.0,Rufiji,Iringa,11.0,2.0,0.0,True,VWC,True,0.0,handpump,user-group,pay when scheme fails,good,enough,hand dtw,hand pump
5280,8000.0,1496.0,35.2978,-9.76399,0.0,Lake Nyasa,Ruvuma,10.0,2.0,0.0,True,VWC,True,1997.0,submersible,user-group,pay annually,good,enough,river,communal standpipe
5281,20.0,1552.0,34.0579,-6.009821,0.0,Internal,Singida,13.0,3.0,600.0,True,VWC,False,1993.0,handpump,user-group,pay per bucket,good,insufficient,shallow well,hand pump
5282,0.0,809.0,31.821709999999996,-7.859789,0.0,Lake Rukwa,Rukwa,15.0,2.0,150.0,True,VWC,True,1983.0,gravity,user-group,never pay,good,enough,spring,communal standpipe
5283,30.0,192.0,38.83483,-5.164423,0.0,Pangani,Tanga,4.0,3.0,150.0,True,VWC,False,2009.0,gravity,user-group,pay per bucket,salty,insufficient,machine dbh,communal standpipe
5284,0.0,0.0,34.32692,-8.680931,0.0,Rufiji,Mbeya,12.0,7.0,0.0,True,VWC,True,0.0,gravity,user-group,never pay,good,seasonal,river,communal standpipe
5285,500.0,1431.0,34.6004,-8.951516,0.0,Rufiji,Iringa,11.0,4.0,300.0,True,WUA,True,1984.0,gravity,user-group,pay monthly,good,insufficient,river,communal standpipe
5286,0.0,0.0,33.468140000000005,-4.0299879999999995,0.0,Internal,Tabora,14.0,2.0,0.0,True,Water authority,False,0.0,motorpump,user-group,unknown,salty,unknown,machine dbh,other
5287,0.0,1469.0,37.349059999999994,-3.236437,0.0,Pangani,Kilimanjaro,3.0,4.0,1.0,False,VWC,True,1972.0,gravity,user-group,never pay,good,insufficient,spring,communal standpipe
5288,0.0,1463.0,36.7419,-3.093709,0.0,Internal,Arusha,2.0,2.0,100.0,True,VWC,True,2000.0,gravity,user-group,never pay,fluoride,insufficient,spring,communal standpipe
5289,0.0,0.0,35.77902,-6.423645,0.0,Rufiji,Dodoma,1.0,5.0,0.0,True,VWC,False,0.0,motorpump,commercial,pay per bucket,good,dry,machine dbh,communal standpipe
5290,0.0,668.0,37.9439,-4.130301,0.0,Pangani,Kilimanjaro,3.0,3.0,420.0,True,Water authority,True,2011.0,gravity,user-group,never pay,good,enough,river,communal standpipe
5291,0.0,0.0,33.91854,-9.605754,0.0,Lake Nyasa,Mbeya,12.0,3.0,0.0,True,VWC,True,0.0,gravity,user-group,never pay,good,dry,spring,communal standpipe
5292,50.0,27.0,38.78216,-6.6403669999999995,0.0,Wami / Ruvu,Pwani,6.0,2.0,1.0,True,Water authority,True,1989.0,motorpump,commercial,pay per bucket,good,enough,river,communal standpipe
5293,0.0,0.0,35.48726,-6.650258999999999,0.0,Rufiji,Dodoma,1.0,4.0,0.0,True,VWC,True,0.0,motorpump,user-group,unknown,good,dry,machine dbh,communal standpipe
5294,20.0,0.0,39.14523,-4.761993,0.0,Pangani,Tanga,4.0,8.0,400.0,True,VWC,True,2010.0,submersible,user-group,pay per bucket,salty,enough,other,communal standpipe
5295,0.0,0.0,36.25117,-6.963088000000001,0.0,Rufiji,Dodoma,1.0,1.0,0.0,True,VWC,True,0.0,gravity,user-group,never pay,good,insufficient,spring,other
5296,0.0,1726.0,35.094840000000005,-4.151873,0.0,Internal,Manyara,21.0,3.0,218.0,True,VWC,True,1972.0,handpump,user-group,never pay,good,enough,machine dbh,hand pump
5297,0.0,444.0,37.12358,-6.69115,0.0,Wami / Ruvu,Morogoro,5.0,1.0,140.0,True,WUG,True,1976.0,handpump,user-group,never pay,good,enough,shallow well,hand pump
5298,50.0,1254.0,35.01683,-5.039352,0.0,Internal,Singida,13.0,2.0,1.0,True,VWC,True,2000.0,motorpump,user-group,pay per bucket,good,insufficient,machine dbh,communal standpipe
5299,0.0,1189.0,35.68392,-10.693489999999999,0.0,Ruvuma / Southern Coast,Ruvuma,10.0,4.0,0.0,False,Other,True,2010.0,handpump,other,never pay,good,enough,shallow well,hand pump
5300,4700.0,1295.0,35.235820000000004,-9.094335000000001,0.0,Rufiji,Iringa,11.0,4.0,65.0,True,VWC,True,1986.0,gravity,user-group,pay annually,good,enough,river,communal standpipe
5301,0.0,0.0,31.48058,-1.429182,0.0,Lake Victoria,Kagera,18.0,2.0,0.0,True,VWC,True,0.0,handpump,user-group,never pay,good,enough,shallow well,hand pump
5302,0.0,0.0,0.0,-2e-08,0.0,Lake Victoria,Shinyanga,17.0,1.0,0.0,False,Parastatal,False,0.0,handpump,parastatal,never pay,good,enough,shallow well,hand pump
5303,500.0,1483.0,34.53394,-8.955764,0.0,Rufiji,Iringa,11.0,4.0,75.0,True,WUA,True,1978.0,gravity,user-group,pay monthly,good,enough,river,communal standpipe
5304,0.0,0.0,35.876670000000004,-4.675123,0.0,Internal,Dodoma,1.0,1.0,0.0,True,VWC,False,0.0,gravity,user-group,never pay,good,seasonal,spring,communal standpipe
5305,0.0,359.0,38.849759999999996,-10.62025,0.0,Ruvuma / Southern Coast,Mtwara,90.0,33.0,135.0,True,VWC,False,1975.0,other,user-group,never pay,good,dry,shallow well,other
5306,0.0,0.0,33.90652,-9.303604,0.0,Lake Nyasa,Mbeya,12.0,4.0,0.0,True,Parastatal,True,0.0,gravity,parastatal,unknown,good,enough,spring,communal standpipe
5307,0.0,0.0,32.71366,-8.904306,0.0,Lake Rukwa,Mbeya,12.0,6.0,0.0,False,VWC,False,0.0,handpump,user-group,never pay,good,seasonal,shallow well,hand pump
5308,0.0,944.0,35.86363,-10.556980000000001,0.0,Rufiji,Ruvuma,10.0,5.0,250.0,True,WUG,False,1989.0,handpump,user-group,never pay,good,insufficient,shallow well,hand pump
5309,0.0,1675.0,35.313309999999994,-8.061485000000001,0.0,Rufiji,Iringa,11.0,1.0,490.0,False,VWC,True,1988.0,handpump,user-group,never pay,good,enough,machine dbh,hand pump
5310,0.0,989.0,35.97594,-3.666978,0.0,Internal,Arusha,2.0,1.0,1.0,False,VWC,True,2000.0,handpump,user-group,never pay,good,insufficient,shallow well,hand pump
5311,0.0,1385.0,30.634320000000002,-3.829654,0.0,Lake Tanganyika,Kigoma,16.0,1.0,150.0,True,VWC,False,2003.0,gravity,user-group,unknown,good,insufficient,spring,communal standpipe
5312,0.0,260.0,36.6869,-8.127398,0.0,Rufiji,Morogoro,5.0,3.0,1000.0,True,VWC,True,1983.0,submersible,user-group,never pay,good,insufficient,machine dbh,communal standpipe
5313,0.0,0.0,31.468000000000004,-1.3687989999999999,0.0,Lake Victoria,Kagera,18.0,2.0,0.0,True,VWC,True,0.0,handpump,user-group,never pay,good,insufficient,shallow well,hand pump
5314,50.0,970.0,37.68063,-3.9782,0.0,Pangani,Kilimanjaro,3.0,3.0,120.0,True,Water authority,True,2007.0,submersible,user-group,pay per bucket,salty,insufficient,machine dbh,communal standpipe
